hidden_layer_dim = 18
learning_rate = [0.0002]*5000000 + [0.00002]*4000000 + [0.00001]*2000000 + [0.000005]*734128
minibatch_size = 300
num_train_samples_per_sweep = 11734128
num_test_samples = 2933532
Minibatch: 0, Loss: 66885.9067, Error: 6688590.67% 
Minibatch: 500, Loss: 426.3337, Error: 42633.37% 
Minibatch: 1000, Loss: 452.7650, Error: 45276.50% 
Minibatch: 1500, Loss: 456.1915, Error: 45619.15% 
Minibatch: 2000, Loss: 430.4411, Error: 43044.11% 
Minibatch: 2500, Loss: 342.9106, Error: 34291.06% 
Minibatch: 3000, Loss: 437.6802, Error: 43768.02% 
Minibatch: 3500, Loss: 427.4728, Error: 42747.28% 
Minibatch: 4000, Loss: 458.6812, Error: 45868.12% 
Minibatch: 4500, Loss: 376.6705, Error: 37667.05% 
Minibatch: 5000, Loss: 436.9498, Error: 43694.98% 
Minibatch: 5500, Loss: 450.3175, Error: 45031.75% 
Minibatch: 6000, Loss: 485.0767, Error: 48507.67% 
Minibatch: 6500, Loss: 409.5240, Error: 40952.40% 
Minibatch: 7000, Loss: 443.2780, Error: 44327.80% 
Minibatch: 7500, Loss: 370.6603, Error: 37066.03% 
Minibatch: 8000, Loss: 431.7234, Error: 43172.34% 
Minibatch: 8500, Loss: 487.3192, Error: 48731.92% 
Minibatch: 9000, Loss: 446.6848, Error: 44668.48% 
Minibatch: 9500, Loss: 388.2296, Error: 38822.96% 
Minibatch: 10000, Loss: 425.7571, Error: 42575.71% 
Minibatch: 10500, Loss: 409.1789, Error: 40917.89% 
Minibatch: 11000, Loss: 450.2441, Error: 45024.41% 
Minibatch: 11500, Loss: 413.6737, Error: 41367.38% 
Minibatch: 12000, Loss: 397.7211, Error: 39772.11% 
Minibatch: 12500, Loss: 441.3502, Error: 44135.02% 
Minibatch: 13000, Loss: 410.0355, Error: 41003.55% 
Minibatch: 13500, Loss: 444.8102, Error: 44481.02% 
Minibatch: 14000, Loss: 363.9627, Error: 36396.27% 
Minibatch: 14500, Loss: 411.5456, Error: 41154.56% 
Minibatch: 15000, Loss: 403.7562, Error: 40375.62% 
Minibatch: 15500, Loss: 417.7678, Error: 41776.78% 
Minibatch: 16000, Loss: 391.2199, Error: 39121.99% 
Minibatch: 16500, Loss: 434.0743, Error: 43407.43% 
Minibatch: 17000, Loss: 465.5923, Error: 46559.23% 
Minibatch: 17500, Loss: 348.6639, Error: 34866.39% 
Minibatch: 18000, Loss: 330.9333, Error: 33093.33% 
Minibatch: 18500, Loss: 429.3913, Error: 42939.13% 
Minibatch: 19000, Loss: 445.3225, Error: 44532.25% 
Minibatch: 19500, Loss: 399.1983, Error: 39919.83% 
Minibatch: 20000, Loss: 392.9016, Error: 39290.16% 
Minibatch: 20500, Loss: 370.8223, Error: 37082.23% 
Minibatch: 21000, Loss: 435.7615, Error: 43576.15% 
Minibatch: 21500, Loss: 364.6497, Error: 36464.97% 
Minibatch: 22000, Loss: 387.4584, Error: 38745.84% 
Minibatch: 22500, Loss: 441.9220, Error: 44192.20% 
Minibatch: 23000, Loss: 357.2046, Error: 35720.46% 
Minibatch: 23500, Loss: 456.3395, Error: 45633.95% 
Minibatch: 24000, Loss: 449.6616, Error: 44966.16% 
Minibatch: 24500, Loss: 393.6563, Error: 39365.63% 
Minibatch: 25000, Loss: 331.5111, Error: 33151.11% 
Minibatch: 25500, Loss: 370.8929, Error: 37089.29% 
Minibatch: 26000, Loss: 380.1728, Error: 38017.28% 
Minibatch: 26500, Loss: 388.2726, Error: 38827.26% 
Minibatch: 27000, Loss: 413.1001, Error: 41310.01% 
Minibatch: 27500, Loss: 396.1275, Error: 39612.75% 
Minibatch: 28000, Loss: 470.4984, Error: 47049.84% 
Minibatch: 28500, Loss: 463.2644, Error: 46326.44% 
Minibatch: 29000, Loss: 436.2868, Error: 43628.68% 
Minibatch: 29500, Loss: 412.6561, Error: 41265.61% 
Minibatch: 30000, Loss: 396.7529, Error: 39675.29% 
Minibatch: 30500, Loss: 465.3099, Error: 46530.99% 
Minibatch: 31000, Loss: 391.2262, Error: 39122.62% 
Minibatch: 31500, Loss: 410.8000, Error: 41080.00% 
Minibatch: 32000, Loss: 383.1523, Error: 38315.23% 
Minibatch: 32500, Loss: 433.0210, Error: 43302.10% 
Minibatch: 33000, Loss: 410.7571, Error: 41075.71% 
Minibatch: 33500, Loss: 363.3567, Error: 36335.67% 
Minibatch: 34000, Loss: 443.3716, Error: 44337.16% 
Minibatch: 34500, Loss: 378.7517, Error: 37875.17% 
Minibatch: 35000, Loss: 463.1477, Error: 46314.77% 
Minibatch: 35500, Loss: 418.8415, Error: 41884.15% 
Minibatch: 36000, Loss: 459.0940, Error: 45909.40% 
Minibatch: 36500, Loss: 405.2622, Error: 40526.22% 
Minibatch: 37000, Loss: 382.9697, Error: 38296.97% 
Minibatch: 37500, Loss: 412.7826, Error: 41278.26% 
Minibatch: 38000, Loss: 446.7105, Error: 44671.05% 
Minibatch: 38500, Loss: 412.3279, Error: 41232.79% 
Minibatch: 39000, Loss: 394.0747, Error: 39407.47% 
Minibatch: 39500, Loss: 392.5205, Error: 39252.05% 
Minibatch: 40000, Loss: 472.9212, Error: 47292.12% 
Minibatch: 40500, Loss: 392.1631, Error: 39216.31% 
Minibatch: 41000, Loss: 386.4721, Error: 38647.21% 
Minibatch: 41500, Loss: 393.9789, Error: 39397.89% 
Minibatch: 42000, Loss: 450.1596, Error: 45015.96% 
Minibatch: 42500, Loss: 396.3532, Error: 39635.32% 
Minibatch: 43000, Loss: 380.7911, Error: 38079.11% 
Minibatch: 43500, Loss: 464.0652, Error: 46406.52% 
Minibatch: 44000, Loss: 414.0149, Error: 41401.49% 
Minibatch: 44500, Loss: 386.1178, Error: 38611.78% 
Minibatch: 45000, Loss: 422.5377, Error: 42253.77% 
Minibatch: 45500, Loss: 396.9415, Error: 39694.15% 
Minibatch: 46000, Loss: 359.9153, Error: 35991.53% 
Minibatch: 46500, Loss: 403.5602, Error: 40356.02% 
Minibatch: 47000, Loss: 484.5565, Error: 48455.65% 
Minibatch: 47500, Loss: 398.7588, Error: 39875.88% 
Minibatch: 48000, Loss: 377.9908, Error: 37799.08% 
Minibatch: 48500, Loss: 362.9755, Error: 36297.55% 
Minibatch: 49000, Loss: 359.7420, Error: 35974.20% 
Minibatch: 49500, Loss: 461.3622, Error: 46136.22% 
Minibatch: 50000, Loss: 397.5203, Error: 39752.03% 
Minibatch: 50500, Loss: 428.5379, Error: 42853.79% 
Minibatch: 51000, Loss: 456.2562, Error: 45625.62% 
Minibatch: 51500, Loss: 418.0701, Error: 41807.01% 
Minibatch: 52000, Loss: 371.2625, Error: 37126.25% 
Minibatch: 52500, Loss: 420.9203, Error: 42092.03% 
Minibatch: 53000, Loss: 392.5801, Error: 39258.01% 
Minibatch: 53500, Loss: 446.8367, Error: 44683.67% 
Minibatch: 54000, Loss: 375.4131, Error: 37541.31% 
Minibatch: 54500, Loss: 392.0537, Error: 39205.38% 
Minibatch: 55000, Loss: 435.4845, Error: 43548.45% 
Minibatch: 55500, Loss: 447.1611, Error: 44716.11% 
Minibatch: 56000, Loss: 417.2784, Error: 41727.84% 
Minibatch: 56500, Loss: 341.6246, Error: 34162.46% 
Minibatch: 57000, Loss: 359.9253, Error: 35992.53% 
Minibatch: 57500, Loss: 426.0588, Error: 42605.88% 
Minibatch: 58000, Loss: 406.3302, Error: 40633.02% 
Minibatch: 58500, Loss: 434.1872, Error: 43418.72% 
Minibatch: 59000, Loss: 414.6168, Error: 41461.68% 
Minibatch: 59500, Loss: 424.1744, Error: 42417.44% 
Minibatch: 60000, Loss: 434.1649, Error: 43416.49% 
Minibatch: 60500, Loss: 378.1140, Error: 37811.40% 
Minibatch: 61000, Loss: 414.6137, Error: 41461.37% 
Minibatch: 61500, Loss: 375.0870, Error: 37508.70% 
Minibatch: 62000, Loss: 404.3381, Error: 40433.81% 
Minibatch: 62500, Loss: 435.2963, Error: 43529.63% 
Minibatch: 63000, Loss: 441.1549, Error: 44115.49% 
Minibatch: 63500, Loss: 447.8202, Error: 44782.02% 
Minibatch: 64000, Loss: 397.7735, Error: 39777.35% 
Minibatch: 64500, Loss: 400.1103, Error: 40011.03% 
Minibatch: 65000, Loss: 394.2529, Error: 39425.29% 
Minibatch: 65500, Loss: 380.7259, Error: 38072.59% 
Minibatch: 66000, Loss: 407.2778, Error: 40727.78% 
Minibatch: 66500, Loss: 443.0069, Error: 44300.69% 
Minibatch: 67000, Loss: 466.2075, Error: 46620.75% 
Minibatch: 67500, Loss: 548.8747, Error: 54887.47% 
Minibatch: 68000, Loss: 418.1348, Error: 41813.48% 
Minibatch: 68500, Loss: 424.3319, Error: 42433.19% 
Minibatch: 69000, Loss: 489.4701, Error: 48947.01% 
Minibatch: 69500, Loss: 342.4189, Error: 34241.89% 
Minibatch: 70000, Loss: 385.2484, Error: 38524.84% 
Minibatch: 70500, Loss: 448.5103, Error: 44851.03% 
Minibatch: 71000, Loss: 427.9627, Error: 42796.27% 
Minibatch: 71500, Loss: 449.1817, Error: 44918.17% 
Minibatch: 72000, Loss: 360.1797, Error: 36017.97% 
Minibatch: 72500, Loss: 447.3441, Error: 44734.41% 
Minibatch: 73000, Loss: 424.9341, Error: 42493.41% 
