hidden_layer_dim = 24
learning_rate = [0.0002]*5000000 + [0.00002]*4000000 + [0.00001]*2000000 + [0.000005]*734128
minibatch_size = 500
num_train_samples_per_sweep = 11734128
num_test_samples = 2933532
Minibatch: 0, Loss: 65143.5400, Error: 6514354.00% 
Minibatch: 500, Loss: 411.2545, Error: 41125.45% 
Minibatch: 1000, Loss: 448.7302, Error: 44873.02% 
Minibatch: 1500, Loss: 378.4395, Error: 37843.95% 
Minibatch: 2000, Loss: 412.7651, Error: 41276.51% 
Minibatch: 2500, Loss: 405.9946, Error: 40599.46% 
Minibatch: 3000, Loss: 408.4708, Error: 40847.08% 
Minibatch: 3500, Loss: 368.9817, Error: 36898.17% 
Minibatch: 4000, Loss: 419.3127, Error: 41931.27% 
Minibatch: 4500, Loss: 381.0975, Error: 38109.75% 
Minibatch: 5000, Loss: 366.1483, Error: 36614.83% 
Minibatch: 5500, Loss: 398.3443, Error: 39834.43% 
Minibatch: 6000, Loss: 367.4093, Error: 36740.93% 
Minibatch: 6500, Loss: 397.5045, Error: 39750.45% 
Minibatch: 7000, Loss: 403.8313, Error: 40383.13% 
Minibatch: 7500, Loss: 366.9547, Error: 36695.47% 
Minibatch: 8000, Loss: 403.3544, Error: 40335.44% 
Minibatch: 8500, Loss: 374.8584, Error: 37485.84% 
Minibatch: 9000, Loss: 371.0324, Error: 37103.24% 
Minibatch: 9500, Loss: 354.5739, Error: 35457.39% 
Minibatch: 10000, Loss: 394.1099, Error: 39410.99% 
Minibatch: 10500, Loss: 419.6258, Error: 41962.58% 
Minibatch: 11000, Loss: 329.3922, Error: 32939.22% 
Minibatch: 11500, Loss: 453.5244, Error: 45352.44% 
Minibatch: 12000, Loss: 393.5366, Error: 39353.66% 
Minibatch: 12500, Loss: 397.6462, Error: 39764.62% 
Minibatch: 13000, Loss: 364.6794, Error: 36467.94% 
Minibatch: 13500, Loss: 406.5069, Error: 40650.69% 
Minibatch: 14000, Loss: 401.9089, Error: 40190.89% 
Minibatch: 14500, Loss: 402.9439, Error: 40294.39% 
Minibatch: 15000, Loss: 375.9515, Error: 37595.15% 
Minibatch: 15500, Loss: 410.6645, Error: 41066.45% 
Minibatch: 16000, Loss: 430.7514, Error: 43075.14% 
Minibatch: 16500, Loss: 388.9801, Error: 38898.01% 
Minibatch: 17000, Loss: 381.5592, Error: 38155.92% 
