hidden_layer_dim = 27
learning_rate = [0.0002]*734128 + [0.00002]*2000000 + [0.00001]*4000000 + [0.000005]*5000000
minibatch_size = 300
num_train_samples_per_sweep = 11734128
num_test_samples = 2933532
Minibatch: 0, Loss: 66722.6667, Error: 6672266.67% 
Minibatch: 500, Loss: 549.1777, Error: 54917.77% 
Minibatch: 1000, Loss: 434.0722, Error: 43407.22% 
Minibatch: 1500, Loss: 502.0063, Error: 50200.62% 
Minibatch: 2000, Loss: 359.2106, Error: 35921.06% 
Minibatch: 2500, Loss: 411.0521, Error: 41105.21% 
Minibatch: 3000, Loss: 394.6551, Error: 39465.51% 
Minibatch: 3500, Loss: 392.6781, Error: 39267.81% 
Minibatch: 4000, Loss: 446.7044, Error: 44670.44% 
Minibatch: 4500, Loss: 484.1033, Error: 48410.33% 
Minibatch: 5000, Loss: 422.2031, Error: 42220.31% 
Minibatch: 5500, Loss: 394.7242, Error: 39472.42% 
Minibatch: 6000, Loss: 477.1431, Error: 47714.31% 
Minibatch: 6500, Loss: 429.6655, Error: 42966.55% 
Minibatch: 7000, Loss: 358.3272, Error: 35832.72% 
Minibatch: 7500, Loss: 382.4155, Error: 38241.55% 
Minibatch: 8000, Loss: 441.5753, Error: 44157.53% 
Minibatch: 8500, Loss: 368.9100, Error: 36891.00% 
Minibatch: 9000, Loss: 369.7637, Error: 36976.37% 
Minibatch: 9500, Loss: 365.2803, Error: 36528.03% 
Minibatch: 10000, Loss: 361.3091, Error: 36130.91% 
Minibatch: 10500, Loss: 425.6813, Error: 42568.13% 
Minibatch: 11000, Loss: 443.5053, Error: 44350.53% 
Minibatch: 11500, Loss: 349.2599, Error: 34925.99% 
Minibatch: 12000, Loss: 395.9374, Error: 39593.74% 
Minibatch: 12500, Loss: 347.3086, Error: 34730.86% 
Minibatch: 13000, Loss: 374.9807, Error: 37498.07% 
Minibatch: 13500, Loss: 464.9961, Error: 46499.61% 
Minibatch: 14000, Loss: 380.9332, Error: 38093.32% 
Minibatch: 14500, Loss: 424.0491, Error: 42404.91% 
Minibatch: 15000, Loss: 405.1030, Error: 40510.30% 
Minibatch: 15500, Loss: 399.1832, Error: 39918.32% 
Minibatch: 16000, Loss: 382.9059, Error: 38290.59% 
Minibatch: 16500, Loss: 417.4612, Error: 41746.12% 
Minibatch: 17000, Loss: 370.9812, Error: 37098.12% 
Minibatch: 17500, Loss: 459.8841, Error: 45988.41% 
Minibatch: 18000, Loss: 451.6217, Error: 45162.17% 
Minibatch: 18500, Loss: 350.3296, Error: 35032.96% 
Minibatch: 19000, Loss: 342.7376, Error: 34273.76% 
Minibatch: 19500, Loss: 388.0868, Error: 38808.68% 
Minibatch: 20000, Loss: 395.9924, Error: 39599.24% 
Minibatch: 20500, Loss: 385.4869, Error: 38548.69% 
Minibatch: 21000, Loss: 441.9846, Error: 44198.46% 
Minibatch: 21500, Loss: 426.0958, Error: 42609.58% 
Minibatch: 22000, Loss: 364.6642, Error: 36466.42% 
Minibatch: 22500, Loss: 422.1273, Error: 42212.73% 
Minibatch: 23000, Loss: 386.8707, Error: 38687.07% 
Minibatch: 23500, Loss: 384.6429, Error: 38464.29% 
Minibatch: 24000, Loss: 440.5815, Error: 44058.15% 
Minibatch: 24500, Loss: 352.1862, Error: 35218.62% 
Minibatch: 25000, Loss: 399.6269, Error: 39962.69% 
Minibatch: 25500, Loss: 369.0384, Error: 36903.84% 
Minibatch: 26000, Loss: 464.5952, Error: 46459.52% 
Minibatch: 26500, Loss: 403.3248, Error: 40332.48% 
Minibatch: 27000, Loss: 461.6602, Error: 46166.02% 
Minibatch: 27500, Loss: 395.5663, Error: 39556.63% 
Minibatch: 28000, Loss: 356.8594, Error: 35685.94% 
Minibatch: 28500, Loss: 413.3587, Error: 41335.87% 
Minibatch: 29000, Loss: 398.3314, Error: 39833.14% 
Minibatch: 29500, Loss: 346.4787, Error: 34647.87% 
Minibatch: 30000, Loss: 365.7257, Error: 36572.57% 
Minibatch: 30500, Loss: 413.5199, Error: 41351.99% 
Minibatch: 31000, Loss: 402.0822, Error: 40208.22% 
Minibatch: 31500, Loss: 388.4237, Error: 38842.37% 
Minibatch: 32000, Loss: 345.4391, Error: 34543.91% 
Minibatch: 32500, Loss: 345.6173, Error: 34561.73% 
Minibatch: 33000, Loss: 342.6348, Error: 34263.48% 
Minibatch: 33500, Loss: 381.0183, Error: 38101.83% 
Minibatch: 34000, Loss: 419.8984, Error: 41989.84% 
Minibatch: 34500, Loss: 399.2591, Error: 39925.91% 
Minibatch: 35000, Loss: 355.3590, Error: 35535.90% 
Minibatch: 35500, Loss: 405.0219, Error: 40502.19% 
Minibatch: 36000, Loss: 375.9625, Error: 37596.25% 
Minibatch: 36500, Loss: 405.3479, Error: 40534.79% 
Minibatch: 37000, Loss: 481.0114, Error: 48101.14% 
Minibatch: 37500, Loss: 383.3778, Error: 38337.78% 
Minibatch: 38000, Loss: 395.0752, Error: 39507.52% 
Minibatch: 38500, Loss: 370.0865, Error: 37008.65% 
Minibatch: 39000, Loss: 444.0615, Error: 44406.15% 
Minibatch: 39500, Loss: 343.0939, Error: 34309.39% 
Minibatch: 40000, Loss: 392.9872, Error: 39298.72% 
Minibatch: 40500, Loss: 407.1857, Error: 40718.57% 
Minibatch: 41000, Loss: 386.4116, Error: 38641.16% 
Minibatch: 41500, Loss: 448.3606, Error: 44836.06% 
Minibatch: 42000, Loss: 465.3399, Error: 46533.99% 
