hidden_layer_dim = 6
learning_rate = [0.0002]*734128 + [0.00002]*2000000 + [0.00001]*4000000 + [0.000005]*5000000
minibatch_size = 500
num_train_samples_per_sweep = 11734128
num_test_samples = 2933532
Minibatch: 0, Loss: 65282.1000, Error: 6528210.00% 
Minibatch: 500, Loss: 509.5516, Error: 50955.16% 
Minibatch: 1000, Loss: 553.9859, Error: 55398.59% 
Minibatch: 1500, Loss: 440.2323, Error: 44023.23% 
Minibatch: 2000, Loss: 457.8096, Error: 45780.96% 
Minibatch: 2500, Loss: 465.3104, Error: 46531.04% 
Minibatch: 3000, Loss: 489.7176, Error: 48971.76% 
Minibatch: 3500, Loss: 440.3663, Error: 44036.63% 
Minibatch: 4000, Loss: 454.4688, Error: 45446.88% 
Minibatch: 4500, Loss: 448.8884, Error: 44888.84% 
Minibatch: 5000, Loss: 404.2754, Error: 40427.54% 
Minibatch: 5500, Loss: 467.2965, Error: 46729.65% 
Minibatch: 6000, Loss: 444.6402, Error: 44464.02% 
Minibatch: 6500, Loss: 454.0427, Error: 45404.27% 
Minibatch: 7000, Loss: 453.6832, Error: 45368.32% 
Minibatch: 7500, Loss: 429.4358, Error: 42943.58% 
Minibatch: 8000, Loss: 469.9301, Error: 46993.01% 
Minibatch: 8500, Loss: 419.0980, Error: 41909.80% 
Minibatch: 9000, Loss: 422.3374, Error: 42233.74% 
Minibatch: 9500, Loss: 428.0760, Error: 42807.60% 
Minibatch: 10000, Loss: 467.1421, Error: 46714.21% 
Minibatch: 10500, Loss: 483.5723, Error: 48357.23% 
Minibatch: 11000, Loss: 390.8301, Error: 39083.01% 
Minibatch: 11500, Loss: 513.0133, Error: 51301.33% 
Minibatch: 12000, Loss: 454.3144, Error: 45431.44% 
Minibatch: 12500, Loss: 423.3604, Error: 42336.04% 
Minibatch: 13000, Loss: 428.1913, Error: 42819.12% 
Minibatch: 13500, Loss: 462.8870, Error: 46288.70% 
Minibatch: 14000, Loss: 457.9997, Error: 45799.97% 
Minibatch: 14500, Loss: 460.3990, Error: 46039.90% 
Minibatch: 15000, Loss: 433.1696, Error: 43316.96% 
Minibatch: 15500, Loss: 465.8901, Error: 46589.01% 
Minibatch: 16000, Loss: 493.7428, Error: 49374.28% 
Minibatch: 16500, Loss: 459.3213, Error: 45932.12% 
Minibatch: 17000, Loss: 450.7519, Error: 45075.19% 
Minibatch: 17500, Loss: 449.8286, Error: 44982.86% 
Minibatch: 18000, Loss: 438.8730, Error: 43887.30% 
Minibatch: 18500, Loss: 413.5919, Error: 41359.19% 
