hidden_layer_dim = 6
learning_rate = [0.0002]*5000000 + [0.00002]*4000000 + [0.00001]*2000000 + [0.000005]*628288
minibatch_size = 300
num_train_samples_per_sweep = 11628288
num_test_samples = 2907072
Minibatch: 0, Loss: 68955.5333, Error: 6895553.33% 
Minibatch: 500, Loss: 631.1867, Error: 63118.67% 
Minibatch: 1000, Loss: 523.2464, Error: 52324.64% 
Minibatch: 1500, Loss: 487.7699, Error: 48776.99% 
Minibatch: 2000, Loss: 487.3958, Error: 48739.58% 
Minibatch: 2500, Loss: 419.2183, Error: 41921.83% 
Minibatch: 3000, Loss: 380.8397, Error: 38083.97% 
Minibatch: 3500, Loss: 431.8141, Error: 43181.41% 
Minibatch: 4000, Loss: 386.5916, Error: 38659.16% 
Minibatch: 4500, Loss: 398.2013, Error: 39820.13% 
Minibatch: 5000, Loss: 511.0784, Error: 51107.84% 
Minibatch: 5500, Loss: 405.9786, Error: 40597.86% 
Minibatch: 6000, Loss: 462.5435, Error: 46254.35% 
Minibatch: 6500, Loss: 428.3697, Error: 42836.97% 
Minibatch: 7000, Loss: 434.1053, Error: 43410.53% 
Minibatch: 7500, Loss: 586.2039, Error: 58620.39% 
Minibatch: 8000, Loss: 417.5659, Error: 41756.59% 
Minibatch: 8500, Loss: 436.2450, Error: 43624.50% 
Minibatch: 9000, Loss: 518.1004, Error: 51810.04% 
Minibatch: 9500, Loss: 467.8269, Error: 46782.69% 
Minibatch: 10000, Loss: 398.1700, Error: 39817.00% 
Minibatch: 10500, Loss: 460.2436, Error: 46024.36% 
Minibatch: 11000, Loss: 512.5391, Error: 51253.91% 
Minibatch: 11500, Loss: 385.5514, Error: 38555.14% 
Minibatch: 12000, Loss: 449.2014, Error: 44920.14% 
Minibatch: 12500, Loss: 384.2664, Error: 38426.64% 
Minibatch: 13000, Loss: 412.8063, Error: 41280.63% 
Minibatch: 13500, Loss: 559.1155, Error: 55911.55% 
Minibatch: 14000, Loss: 472.4112, Error: 47241.12% 
Minibatch: 14500, Loss: 424.2117, Error: 42421.17% 
Minibatch: 15000, Loss: 468.8948, Error: 46889.48% 
Minibatch: 15500, Loss: 413.4175, Error: 41341.75% 
Minibatch: 16000, Loss: 486.4889, Error: 48648.89% 
Minibatch: 16500, Loss: 337.2242, Error: 33722.42% 
Minibatch: 17000, Loss: 390.1153, Error: 39011.53% 
Minibatch: 17500, Loss: 422.9802, Error: 42298.02% 
Minibatch: 18000, Loss: 448.4173, Error: 44841.73% 
Minibatch: 18500, Loss: 436.0675, Error: 43606.75% 
Minibatch: 19000, Loss: 459.1164, Error: 45911.64% 
Minibatch: 19500, Loss: 415.4081, Error: 41540.81% 
Minibatch: 20000, Loss: 372.5237, Error: 37252.37% 
Minibatch: 20500, Loss: 437.2496, Error: 43724.96% 
Minibatch: 21000, Loss: 366.1371, Error: 36613.71% 
Minibatch: 21500, Loss: 395.4286, Error: 39542.86% 
Minibatch: 22000, Loss: 378.2816, Error: 37828.16% 
Minibatch: 22500, Loss: 422.6652, Error: 42266.52% 
Minibatch: 23000, Loss: 493.5883, Error: 49358.83% 
Minibatch: 23500, Loss: 397.0733, Error: 39707.33% 
Minibatch: 24000, Loss: 448.2688, Error: 44826.88% 
Minibatch: 24500, Loss: 317.3843, Error: 31738.43% 
Minibatch: 25000, Loss: 463.8882, Error: 46388.82% 
Minibatch: 25500, Loss: 398.1101, Error: 39811.01% 
Minibatch: 26000, Loss: 390.3967, Error: 39039.67% 
Minibatch: 26500, Loss: 441.8563, Error: 44185.63% 
Minibatch: 27000, Loss: 518.8957, Error: 51889.57% 
Minibatch: 27500, Loss: 382.0203, Error: 38202.03% 
Minibatch: 28000, Loss: 417.3197, Error: 41731.97% 
Minibatch: 28500, Loss: 437.5145, Error: 43751.45% 
Minibatch: 29000, Loss: 376.9363, Error: 37693.63% 
Minibatch: 29500, Loss: 382.0098, Error: 38200.98% 
Minibatch: 30000, Loss: 405.0047, Error: 40500.47% 
Minibatch: 30500, Loss: 444.8459, Error: 44484.59% 
Minibatch: 31000, Loss: 447.7436, Error: 44774.36% 
Minibatch: 31500, Loss: 444.5378, Error: 44453.78% 
Minibatch: 32000, Loss: 415.1501, Error: 41515.01% 
Minibatch: 32500, Loss: 457.3264, Error: 45732.64% 
Minibatch: 33000, Loss: 490.5015, Error: 49050.15% 
Minibatch: 33500, Loss: 405.8030, Error: 40580.30% 
Minibatch: 34000, Loss: 405.0781, Error: 40507.81% 
Minibatch: 34500, Loss: 427.7635, Error: 42776.35% 
Minibatch: 35000, Loss: 435.4500, Error: 43545.00% 
Minibatch: 35500, Loss: 439.7314, Error: 43973.14% 
Minibatch: 36000, Loss: 346.9045, Error: 34690.45% 
Minibatch: 36500, Loss: 475.3513, Error: 47535.13% 
Minibatch: 37000, Loss: 450.8347, Error: 45083.47% 
Minibatch: 37500, Loss: 455.6167, Error: 45561.67% 
Minibatch: 38000, Loss: 464.8175, Error: 46481.75% 
Minibatch: 38500, Loss: 394.8400, Error: 39484.00% 
Minibatch: 39000, Loss: 416.2341, Error: 41623.41% 
Minibatch: 39500, Loss: 512.0004, Error: 51200.04% 
Minibatch: 40000, Loss: 442.3982, Error: 44239.82% 
