hidden_layer_dim = 12
learning_rate = [0.0002]*3000000 + [0.00002]*2000000 + [0.00001]*600000 + [0.000005]*444400
minibatch_size = 500
num_train_samples_per_sweep = 6044400
num_test_samples = 1511100
Minibatch: 0, Loss: 45798.7520, Error: 4579875.20% 
Minibatch: 500, Loss: 287.2841, Error: 28728.41% 
Minibatch: 1000, Loss: 297.1458, Error: 29714.58% 
Minibatch: 1500, Loss: 297.7658, Error: 29776.58% 
Minibatch: 2000, Loss: 265.3122, Error: 26531.22% 
Minibatch: 2500, Loss: 292.8834, Error: 29288.34% 
Minibatch: 3000, Loss: 265.3543, Error: 26535.43% 
Minibatch: 3500, Loss: 252.4182, Error: 25241.82% 
Minibatch: 4000, Loss: 329.6518, Error: 32965.18% 
Minibatch: 4500, Loss: 296.1199, Error: 29611.99% 
Minibatch: 5000, Loss: 348.5585, Error: 34855.85% 
Minibatch: 5500, Loss: 261.1349, Error: 26113.49% 
Minibatch: 6000, Loss: 257.6300, Error: 25763.00% 
Minibatch: 6500, Loss: 270.6729, Error: 27067.29% 
Minibatch: 7000, Loss: 288.0151, Error: 28801.51% 
Minibatch: 7500, Loss: 334.6035, Error: 33460.35% 
Minibatch: 8000, Loss: 238.8831, Error: 23888.31% 
Minibatch: 8500, Loss: 238.6811, Error: 23868.11% 
Minibatch: 9000, Loss: 278.3851, Error: 27838.51% 
Minibatch: 9500, Loss: 312.3452, Error: 31234.52% 
Minibatch: 10000, Loss: 263.2586, Error: 26325.86% 
Minibatch: 10500, Loss: 260.7635, Error: 26076.35% 
Minibatch: 11000, Loss: 253.0856, Error: 25308.56% 
Minibatch: 11500, Loss: 278.3858, Error: 27838.58% 
Minibatch: 12000, Loss: 266.3774, Error: 26637.74% 
Minibatch: 12500, Loss: 304.1150, Error: 30411.50% 
Minibatch: 13000, Loss: 281.3576, Error: 28135.76% 
Minibatch: 13500, Loss: 254.5778, Error: 25457.78% 
Minibatch: 14000, Loss: 260.2235, Error: 26022.35% 
Minibatch: 14500, Loss: 225.6191, Error: 22561.91% 
Minibatch: 15000, Loss: 271.9012, Error: 27190.12% 
Minibatch: 15500, Loss: 265.1410, Error: 26514.10% 
Minibatch: 16000, Loss: 258.1762, Error: 25817.62% 
Minibatch: 16500, Loss: 284.2506, Error: 28425.06% 
Minibatch: 17000, Loss: 241.8591, Error: 24185.91% 
Minibatch: 17500, Loss: 239.8818, Error: 23988.18% 
Minibatch: 18000, Loss: 229.1431, Error: 22914.31% 
Minibatch: 18500, Loss: 278.1145, Error: 27811.45% 
Minibatch: 19000, Loss: 236.6311, Error: 23663.11% 
Minibatch: 19500, Loss: 272.8177, Error: 27281.77% 
Minibatch: 20000, Loss: 243.4138, Error: 24341.38% 
Minibatch: 20500, Loss: 263.1983, Error: 26319.83% 
Minibatch: 21000, Loss: 244.8932, Error: 24489.32% 
Minibatch: 21500, Loss: 228.8902, Error: 22889.02% 
Minibatch: 22000, Loss: 238.8665, Error: 23886.65% 
Minibatch: 22500, Loss: 224.9753, Error: 22497.53% 
Minibatch: 23000, Loss: 235.4401, Error: 23544.01% 
Minibatch: 23500, Loss: 263.7234, Error: 26372.34% 
Minibatch: 24000, Loss: 255.9572, Error: 25595.72% 
Minibatch: 24500, Loss: 228.1417, Error: 22814.17% 
Minibatch: 25000, Loss: 254.9579, Error: 25495.79% 
