hidden_layer_dim = 6
learning_rate = [0.0002]*5000000 + [0.00002]*3000000 + [0.000012]*3000000 + [0.00001]*628288
minibatch_size = 500
num_train_samples_per_sweep = 11628288
num_test_samples = 2907072
Minibatch: 0, Loss: 68113.6240, Error: 6811362.40% 
Minibatch: 500, Loss: 520.8498, Error: 52084.98% 
Minibatch: 1000, Loss: 457.9254, Error: 45792.54% 
Minibatch: 1500, Loss: 463.1816, Error: 46318.16% 
Minibatch: 2000, Loss: 409.6577, Error: 40965.77% 
Minibatch: 2500, Loss: 431.5723, Error: 43157.23% 
Minibatch: 3000, Loss: 456.3263, Error: 45632.62% 
Minibatch: 3500, Loss: 435.8797, Error: 43587.97% 
Minibatch: 4000, Loss: 409.6837, Error: 40968.37% 
Minibatch: 4500, Loss: 509.4569, Error: 50945.69% 
Minibatch: 5000, Loss: 470.7331, Error: 47073.31% 
Minibatch: 5500, Loss: 416.4595, Error: 41645.95% 
Minibatch: 6000, Loss: 393.3948, Error: 39339.48% 
Minibatch: 6500, Loss: 452.6023, Error: 45260.23% 
Minibatch: 7000, Loss: 454.0737, Error: 45407.37% 
Minibatch: 7500, Loss: 407.8633, Error: 40786.33% 
Minibatch: 8000, Loss: 401.7357, Error: 40173.57% 
Minibatch: 8500, Loss: 376.2972, Error: 37629.72% 
Minibatch: 9000, Loss: 432.1262, Error: 43212.62% 
Minibatch: 9500, Loss: 423.8375, Error: 42383.75% 
Minibatch: 10000, Loss: 406.6589, Error: 40665.89% 
Minibatch: 10500, Loss: 423.0306, Error: 42303.06% 
Minibatch: 11000, Loss: 434.8003, Error: 43480.03% 
Minibatch: 11500, Loss: 400.4243, Error: 40042.43% 
Minibatch: 12000, Loss: 369.2406, Error: 36924.06% 
Minibatch: 12500, Loss: 393.9206, Error: 39392.06% 
Minibatch: 13000, Loss: 425.7504, Error: 42575.04% 
Minibatch: 13500, Loss: 397.5623, Error: 39756.23% 
Minibatch: 14000, Loss: 393.1833, Error: 39318.33% 
Minibatch: 14500, Loss: 467.0219, Error: 46702.19% 
Minibatch: 15000, Loss: 429.8745, Error: 42987.45% 
Minibatch: 15500, Loss: 423.7782, Error: 42377.82% 
Minibatch: 16000, Loss: 421.1931, Error: 42119.31% 
Minibatch: 16500, Loss: 414.8892, Error: 41488.92% 
Minibatch: 17000, Loss: 527.7336, Error: 52773.36% 
Minibatch: 17500, Loss: 412.2318, Error: 41223.18% 
Minibatch: 18000, Loss: 447.8148, Error: 44781.48% 
Minibatch: 18500, Loss: 446.0022, Error: 44600.22% 
Minibatch: 19000, Loss: 413.2328, Error: 41323.28% 
Minibatch: 19500, Loss: 406.7558, Error: 40675.58% 
Minibatch: 20000, Loss: 397.3034, Error: 39730.34% 
Minibatch: 20500, Loss: 385.9418, Error: 38594.18% 
Minibatch: 21000, Loss: 413.1477, Error: 41314.77% 
Minibatch: 21500, Loss: 414.6637, Error: 41466.37% 
Minibatch: 22000, Loss: 436.4595, Error: 43645.95% 
Minibatch: 22500, Loss: 437.9030, Error: 43790.30% 
Minibatch: 23000, Loss: 416.5264, Error: 41652.64% 
Minibatch: 23500, Loss: 461.6347, Error: 46163.47% 
Minibatch: 24000, Loss: 421.4333, Error: 42143.33% 
Minibatch: 24500, Loss: 423.3543, Error: 42335.43% 
Minibatch: 25000, Loss: 431.9705, Error: 43197.05% 
Minibatch: 25500, Loss: 456.7590, Error: 45675.90% 
Minibatch: 26000, Loss: 390.7128, Error: 39071.28% 
Minibatch: 26500, Loss: 412.4134, Error: 41241.34% 
Minibatch: 27000, Loss: 409.9957, Error: 40999.57% 
Minibatch: 27500, Loss: 440.0958, Error: 44009.58% 
Minibatch: 28000, Loss: 414.1524, Error: 41415.24% 
Minibatch: 28500, Loss: 388.2104, Error: 38821.04% 
Minibatch: 29000, Loss: 381.6190, Error: 38161.90% 
Minibatch: 29500, Loss: 411.8756, Error: 41187.56% 
Minibatch: 30000, Loss: 404.6729, Error: 40467.29% 
Minibatch: 30500, Loss: 401.1204, Error: 40112.04% 
Minibatch: 31000, Loss: 426.8207, Error: 42682.07% 
Minibatch: 31500, Loss: 457.1833, Error: 45718.33% 
Minibatch: 32000, Loss: 365.5397, Error: 36553.97% 
Minibatch: 32500, Loss: 397.5250, Error: 39752.50% 
Minibatch: 33000, Loss: 397.2374, Error: 39723.74% 
Minibatch: 33500, Loss: 361.0049, Error: 36100.49% 
Minibatch: 34000, Loss: 415.0828, Error: 41508.28% 
Minibatch: 34500, Loss: 446.1502, Error: 44615.02% 
Minibatch: 35000, Loss: 431.7717, Error: 43177.17% 
Minibatch: 35500, Loss: 405.8927, Error: 40589.27% 
Minibatch: 36000, Loss: 398.0084, Error: 39800.84% 
Minibatch: 36500, Loss: 434.2818, Error: 43428.18% 
Minibatch: 37000, Loss: 410.1637, Error: 41016.37% 
Minibatch: 37500, Loss: 402.2383, Error: 40223.83% 
Minibatch: 38000, Loss: 400.1742, Error: 40017.42% 
Minibatch: 38500, Loss: 381.6745, Error: 38167.45% 
Minibatch: 39000, Loss: 360.4642, Error: 36046.42% 
Minibatch: 39500, Loss: 397.2085, Error: 39720.85% 
Minibatch: 40000, Loss: 359.4465, Error: 35944.65% 
Minibatch: 40500, Loss: 424.9413, Error: 42494.13% 
Minibatch: 41000, Loss: 461.9710, Error: 46197.10% 
Minibatch: 41500, Loss: 423.2069, Error: 42320.69% 
Minibatch: 42000, Loss: 416.1674, Error: 41616.74% 
Minibatch: 42500, Loss: 428.0521, Error: 42805.21% 
Minibatch: 43000, Loss: 426.2423, Error: 42624.23% 
Minibatch: 43500, Loss: 402.2012, Error: 40220.12% 
Minibatch: 44000, Loss: 394.6361, Error: 39463.61% 
Minibatch: 44500, Loss: 398.8727, Error: 39887.28% 
Minibatch: 45000, Loss: 376.1505, Error: 37615.05% 
Minibatch: 45500, Loss: 393.2522, Error: 39325.22% 
Minibatch: 46000, Loss: 416.7613, Error: 41676.13% 
Minibatch: 46500, Loss: 375.2362, Error: 37523.62% 
Minibatch: 47000, Loss: 400.6439, Error: 40064.39% 
Minibatch: 47500, Loss: 405.3638, Error: 40536.38% 
Minibatch: 48000, Loss: 441.5634, Error: 44156.34% 
Minibatch: 48500, Loss: 407.0018, Error: 40700.18% 
Minibatch: 49000, Loss: 384.6793, Error: 38467.93% 
Minibatch: 49500, Loss: 418.4185, Error: 41841.85% 
Minibatch: 50000, Loss: 399.3174, Error: 39931.74% 
Minibatch: 50500, Loss: 393.3894, Error: 39338.94% 
Minibatch: 51000, Loss: 385.0630, Error: 38506.30% 
Minibatch: 51500, Loss: 388.3297, Error: 38832.97% 
Minibatch: 52000, Loss: 406.7939, Error: 40679.39% 
Minibatch: 52500, Loss: 395.8435, Error: 39584.35% 
Minibatch: 53000, Loss: 410.9563, Error: 41095.62% 
Minibatch: 53500, Loss: 443.8274, Error: 44382.74% 
Minibatch: 54000, Loss: 421.5646, Error: 42156.46% 
Minibatch: 54500, Loss: 386.0334, Error: 38603.34% 
Minibatch: 55000, Loss: 402.5192, Error: 40251.93% 
Minibatch: 55500, Loss: 417.1210, Error: 41712.10% 
