hidden_layer_dim = 12
learning_rate = [0.0002]*5000000 + [0.00002]*4000000 + [0.00001]*2000000 + [0.000005]*628288
minibatch_size = 500
num_train_samples_per_sweep = 11628288
num_test_samples = 2907072
Minibatch: 0, Loss: 66234.8160, Error: 6623481.60% 
Minibatch: 500, Loss: 475.0192, Error: 47501.92% 
Minibatch: 1000, Loss: 425.5418, Error: 42554.18% 
Minibatch: 1500, Loss: 433.8664, Error: 43386.64% 
Minibatch: 2000, Loss: 368.9878, Error: 36898.78% 
Minibatch: 2500, Loss: 409.5680, Error: 40956.80% 
Minibatch: 3000, Loss: 386.1264, Error: 38612.64% 
Minibatch: 3500, Loss: 366.8542, Error: 36685.42% 
Minibatch: 4000, Loss: 394.4960, Error: 39449.60% 
Minibatch: 4500, Loss: 379.3838, Error: 37938.38% 
Minibatch: 5000, Loss: 429.1799, Error: 42917.99% 
Minibatch: 5500, Loss: 400.7964, Error: 40079.64% 
Minibatch: 6000, Loss: 392.7103, Error: 39271.03% 
Minibatch: 6500, Loss: 427.4464, Error: 42744.64% 
Minibatch: 7000, Loss: 402.3421, Error: 40234.21% 
Minibatch: 7500, Loss: 434.2232, Error: 43422.32% 
Minibatch: 8000, Loss: 374.6925, Error: 37469.25% 
Minibatch: 8500, Loss: 419.5138, Error: 41951.38% 
Minibatch: 9000, Loss: 357.8964, Error: 35789.64% 
Minibatch: 9500, Loss: 407.4482, Error: 40744.82% 
Minibatch: 10000, Loss: 389.3808, Error: 38938.08% 
Minibatch: 10500, Loss: 376.9912, Error: 37699.12% 
Minibatch: 11000, Loss: 449.1320, Error: 44913.20% 
Minibatch: 11500, Loss: 457.9797, Error: 45797.97% 
Minibatch: 12000, Loss: 424.1454, Error: 42414.54% 
Minibatch: 12500, Loss: 407.6123, Error: 40761.23% 
Minibatch: 13000, Loss: 422.6581, Error: 42265.81% 
Minibatch: 13500, Loss: 368.9412, Error: 36894.12% 
Minibatch: 14000, Loss: 371.6087, Error: 37160.87% 
Minibatch: 14500, Loss: 395.5107, Error: 39551.07% 
Minibatch: 15000, Loss: 358.8368, Error: 35883.68% 
Minibatch: 15500, Loss: 407.9575, Error: 40795.75% 
Minibatch: 16000, Loss: 422.1144, Error: 42211.44% 
Minibatch: 16500, Loss: 366.3445, Error: 36634.45% 
Minibatch: 17000, Loss: 395.3357, Error: 39533.57% 
Minibatch: 17500, Loss: 388.3864, Error: 38838.64% 
Minibatch: 18000, Loss: 408.2312, Error: 40823.12% 
Minibatch: 18500, Loss: 392.3232, Error: 39232.32% 
Minibatch: 19000, Loss: 421.6190, Error: 42161.90% 
Minibatch: 19500, Loss: 399.8499, Error: 39984.99% 
Minibatch: 20000, Loss: 375.9712, Error: 37597.12% 
Minibatch: 20500, Loss: 440.4515, Error: 44045.15% 
Minibatch: 21000, Loss: 388.9682, Error: 38896.82% 
Minibatch: 21500, Loss: 377.0018, Error: 37700.18% 
Minibatch: 22000, Loss: 398.7303, Error: 39873.03% 
Minibatch: 22500, Loss: 376.0498, Error: 37604.98% 
Minibatch: 23000, Loss: 359.5642, Error: 35956.42% 
Minibatch: 23500, Loss: 391.2978, Error: 39129.78% 
Minibatch: 24000, Loss: 396.5822, Error: 39658.22% 
