hidden_layer_dim = 15
learning_rate = [0.0002]*5000000 + [0.00002]*4000000 + [0.00001]*2000000 + [0.000005]*734128
minibatch_size = 500
num_train_samples_per_sweep = 11734128
num_test_samples = 2933532
Minibatch: 0, Loss: 43328.8000, Error: 4332880.00% 
Minibatch: 500, Loss: 477.8437, Error: 47784.37% 
Minibatch: 1000, Loss: 426.8748, Error: 42687.48% 
Minibatch: 1500, Loss: 465.7288, Error: 46572.88% 
Minibatch: 2000, Loss: 434.8157, Error: 43481.57% 
Minibatch: 2500, Loss: 440.0721, Error: 44007.21% 
Minibatch: 3000, Loss: 472.9042, Error: 47290.42% 
Minibatch: 3500, Loss: 412.5122, Error: 41251.22% 
Minibatch: 4000, Loss: 426.0291, Error: 42602.91% 
Minibatch: 4500, Loss: 409.5373, Error: 40953.73% 
Minibatch: 5000, Loss: 388.6352, Error: 38863.52% 
Minibatch: 5500, Loss: 420.2230, Error: 42022.30% 
Minibatch: 6000, Loss: 415.0538, Error: 41505.38% 
Minibatch: 6500, Loss: 453.2304, Error: 45323.04% 
Minibatch: 7000, Loss: 407.9580, Error: 40795.80% 
Minibatch: 7500, Loss: 479.3804, Error: 47938.04% 
Minibatch: 8000, Loss: 378.2564, Error: 37825.64% 
Minibatch: 8500, Loss: 429.8300, Error: 42983.00% 
Minibatch: 9000, Loss: 443.5772, Error: 44357.72% 
Minibatch: 9500, Loss: 411.8712, Error: 41187.12% 
Minibatch: 10000, Loss: 467.8053, Error: 46780.53% 
Minibatch: 10500, Loss: 420.8356, Error: 42083.56% 
Minibatch: 11000, Loss: 404.4861, Error: 40448.61% 
Minibatch: 11500, Loss: 396.5613, Error: 39656.13% 
Minibatch: 12000, Loss: 419.0559, Error: 41905.59% 
Minibatch: 12500, Loss: 397.6316, Error: 39763.16% 
Minibatch: 13000, Loss: 407.3367, Error: 40733.67% 
Minibatch: 13500, Loss: 449.5322, Error: 44953.22% 
