hidden_layer_dim = 24
learning_rate = [0.0002]*5000000 + [0.00002]*4000000 + [0.00001]*2000000 + [0.000005]*734128
minibatch_size = 300
num_train_samples_per_sweep = 11734128
num_test_samples = 2933532
Minibatch: 0, Loss: 44138.2833, Error: 4413828.33% 
Minibatch: 500, Loss: 413.9956, Error: 41399.56% 
Minibatch: 1000, Loss: 499.3043, Error: 49930.43% 
Minibatch: 1500, Loss: 409.0586, Error: 40905.86% 
Minibatch: 2000, Loss: 460.7132, Error: 46071.32% 
Minibatch: 2500, Loss: 425.5085, Error: 42550.85% 
Minibatch: 3000, Loss: 429.7953, Error: 42979.53% 
Minibatch: 3500, Loss: 410.7730, Error: 41077.30% 
Minibatch: 4000, Loss: 438.0930, Error: 43809.30% 
Minibatch: 4500, Loss: 476.4727, Error: 47647.27% 
Minibatch: 5000, Loss: 410.0089, Error: 41000.89% 
Minibatch: 5500, Loss: 434.5327, Error: 43453.27% 
Minibatch: 6000, Loss: 423.0237, Error: 42302.37% 
Minibatch: 6500, Loss: 413.0173, Error: 41301.73% 
Minibatch: 7000, Loss: 401.1642, Error: 40116.42% 
Minibatch: 7500, Loss: 383.1661, Error: 38316.61% 
Minibatch: 8000, Loss: 487.4486, Error: 48744.86% 
Minibatch: 8500, Loss: 395.7400, Error: 39574.00% 
Minibatch: 9000, Loss: 408.3127, Error: 40831.27% 
Minibatch: 9500, Loss: 397.2381, Error: 39723.81% 
Minibatch: 10000, Loss: 427.5026, Error: 42750.26% 
Minibatch: 10500, Loss: 461.3235, Error: 46132.35% 
Minibatch: 11000, Loss: 443.1082, Error: 44310.82% 
Minibatch: 11500, Loss: 421.7111, Error: 42171.11% 
Minibatch: 12000, Loss: 420.3192, Error: 42031.92% 
Minibatch: 12500, Loss: 495.6908, Error: 49569.08% 
Minibatch: 13000, Loss: 449.2372, Error: 44923.72% 
Minibatch: 13500, Loss: 354.3222, Error: 35432.22% 
Minibatch: 14000, Loss: 384.4361, Error: 38443.61% 
Minibatch: 14500, Loss: 383.5158, Error: 38351.58% 
Minibatch: 15000, Loss: 419.4632, Error: 41946.32% 
Minibatch: 15500, Loss: 385.2974, Error: 38529.74% 
Minibatch: 16000, Loss: 407.7759, Error: 40777.59% 
Minibatch: 16500, Loss: 361.9627, Error: 36196.27% 
Minibatch: 17000, Loss: 401.7659, Error: 40176.59% 
Minibatch: 17500, Loss: 385.8551, Error: 38585.51% 
Minibatch: 18000, Loss: 395.2567, Error: 39525.67% 
Minibatch: 18500, Loss: 438.9261, Error: 43892.61% 
Minibatch: 19000, Loss: 418.6184, Error: 41861.84% 
Minibatch: 19500, Loss: 425.9897, Error: 42598.97% 
Minibatch: 20000, Loss: 377.8364, Error: 37783.64% 
Minibatch: 20500, Loss: 459.0396, Error: 45903.96% 
Minibatch: 21000, Loss: 380.7683, Error: 38076.83% 
Minibatch: 21500, Loss: 415.0986, Error: 41509.86% 
Minibatch: 22000, Loss: 473.6625, Error: 47366.25% 
Minibatch: 22500, Loss: 456.8756, Error: 45687.56% 
Minibatch: 23000, Loss: 357.1414, Error: 35714.14% 
Minibatch: 23500, Loss: 408.4473, Error: 40844.73% 
Minibatch: 24000, Loss: 521.0530, Error: 52105.30% 
Minibatch: 24500, Loss: 410.0526, Error: 41005.26% 
Minibatch: 25000, Loss: 346.0353, Error: 34603.53% 
Minibatch: 25500, Loss: 388.6668, Error: 38866.68% 
Minibatch: 26000, Loss: 419.8642, Error: 41986.42% 
Minibatch: 26500, Loss: 419.3887, Error: 41938.87% 
Minibatch: 27000, Loss: 385.5911, Error: 38559.11% 
Minibatch: 27500, Loss: 431.3101, Error: 43131.01% 
Minibatch: 28000, Loss: 385.9137, Error: 38591.37% 
Minibatch: 28500, Loss: 360.2721, Error: 36027.21% 
Minibatch: 29000, Loss: 422.6623, Error: 42266.23% 
Minibatch: 29500, Loss: 377.2831, Error: 37728.31% 
Minibatch: 30000, Loss: 379.9786, Error: 37997.86% 
Minibatch: 30500, Loss: 434.8671, Error: 43486.71% 
Minibatch: 31000, Loss: 414.5350, Error: 41453.50% 
Minibatch: 31500, Loss: 360.2136, Error: 36021.36% 
Minibatch: 32000, Loss: 384.5799, Error: 38457.99% 
Minibatch: 32500, Loss: 456.3438, Error: 45634.38% 
Minibatch: 33000, Loss: 453.0544, Error: 45305.44% 
Minibatch: 33500, Loss: 434.9009, Error: 43490.09% 
Minibatch: 34000, Loss: 421.2023, Error: 42120.23% 
Minibatch: 34500, Loss: 469.4986, Error: 46949.86% 
Minibatch: 35000, Loss: 383.4984, Error: 38349.84% 
Minibatch: 35500, Loss: 438.3398, Error: 43833.98% 
Minibatch: 36000, Loss: 457.4622, Error: 45746.22% 
Minibatch: 36500, Loss: 391.7283, Error: 39172.83% 
Minibatch: 37000, Loss: 400.8198, Error: 40081.98% 
Minibatch: 37500, Loss: 423.9905, Error: 42399.05% 
Minibatch: 38000, Loss: 444.3115, Error: 44431.15% 
Minibatch: 38500, Loss: 398.1212, Error: 39812.12% 
Minibatch: 39000, Loss: 484.5387, Error: 48453.88% 
Minibatch: 39500, Loss: 472.7869, Error: 47278.69% 
Minibatch: 40000, Loss: 395.2558, Error: 39525.58% 
