hidden_layer_dim = 15
learning_rate = [0.0002]*1000000 + [0.00002]*700000 + [0.00001]*400000 + [0.000005]*56544
minibatch_size = 300
num_train_samples_per_sweep = 2156544
num_test_samples = 539136
Minibatch: 0, Loss: 46130.8633, Error: 4613086.33% 
Minibatch: 500, Loss: 354.4999, Error: 35449.99% 
Minibatch: 1000, Loss: 293.4872, Error: 29348.72% 
Minibatch: 1500, Loss: 236.8479, Error: 23684.79% 
Minibatch: 2000, Loss: 256.4929, Error: 25649.29% 
Minibatch: 2500, Loss: 294.4935, Error: 29449.35% 
Minibatch: 3000, Loss: 290.7549, Error: 29075.49% 
Minibatch: 3500, Loss: 190.4385, Error: 19043.85% 
Minibatch: 4000, Loss: 245.7690, Error: 24576.90% 
Minibatch: 4500, Loss: 258.4553, Error: 25845.53% 
Minibatch: 5000, Loss: 298.0503, Error: 29805.03% 
Minibatch: 5500, Loss: 211.3824, Error: 21138.24% 
Minibatch: 6000, Loss: 216.5281, Error: 21652.81% 
Minibatch: 6500, Loss: 239.9150, Error: 23991.50% 
Minibatch: 7000, Loss: 250.3853, Error: 25038.53% 
Minibatch: 7500, Loss: 213.0214, Error: 21302.14% 
Minibatch: 8000, Loss: 227.2860, Error: 22728.60% 
Minibatch: 8500, Loss: 229.2642, Error: 22926.42% 
Minibatch: 9000, Loss: 267.2536, Error: 26725.36% 
Minibatch: 9500, Loss: 277.4189, Error: 27741.89% 
Minibatch: 10000, Loss: 246.9795, Error: 24697.95% 
Minibatch: 10500, Loss: 272.7453, Error: 27274.53% 
Minibatch: 11000, Loss: 221.0389, Error: 22103.89% 
Minibatch: 11500, Loss: 211.5856, Error: 21158.56% 
Minibatch: 12000, Loss: 269.5722, Error: 26957.22% 
Minibatch: 12500, Loss: 212.7182, Error: 21271.82% 
Minibatch: 13000, Loss: 306.5729, Error: 30657.29% 
Minibatch: 13500, Loss: 254.9870, Error: 25498.70% 
Minibatch: 14000, Loss: 198.5307, Error: 19853.07% 
Minibatch: 14500, Loss: 219.1519, Error: 21915.19% 
Minibatch: 15000, Loss: 307.1186, Error: 30711.86% 
Minibatch: 15500, Loss: 217.6015, Error: 21760.15% 
Minibatch: 16000, Loss: 242.3822, Error: 24238.22% 
Minibatch: 16500, Loss: 246.4391, Error: 24643.91% 
Minibatch: 17000, Loss: 175.2542, Error: 17525.42% 
Minibatch: 17500, Loss: 276.0752, Error: 27607.52% 
Minibatch: 18000, Loss: 220.6936, Error: 22069.36% 
Minibatch: 18500, Loss: 207.1981, Error: 20719.81% 
Minibatch: 19000, Loss: 208.4581, Error: 20845.81% 
Minibatch: 19500, Loss: 248.0881, Error: 24808.81% 
Minibatch: 20000, Loss: 237.8942, Error: 23789.42% 
Minibatch: 20500, Loss: 190.1994, Error: 19019.94% 
Minibatch: 21000, Loss: 199.5677, Error: 19956.77% 
Minibatch: 21500, Loss: 235.5353, Error: 23553.53% 
Minibatch: 22000, Loss: 227.6852, Error: 22768.52% 
Minibatch: 22500, Loss: 215.3410, Error: 21534.10% 
Minibatch: 23000, Loss: 263.3424, Error: 26334.24% 
Minibatch: 23500, Loss: 217.7275, Error: 21772.75% 
Minibatch: 24000, Loss: 187.3372, Error: 18733.72% 
Minibatch: 24500, Loss: 220.5851, Error: 22058.51% 
Minibatch: 25000, Loss: 235.0229, Error: 23502.29% 
Minibatch: 25500, Loss: 258.5095, Error: 25850.95% 
Minibatch: 26000, Loss: 222.9024, Error: 22290.24% 
