hidden_layer_dim = 9
learning_rate = [0.0002]*795184 + [0.00002]*2000000 + [0.00001]*4000000 + [0.000005]*5000000
minibatch_size = 300
num_train_samples_per_sweep = 11795184
num_test_samples = 2948796
Minibatch: 0, Loss: 45187.6967, Error: 4518769.67% 
Minibatch: 500, Loss: 411.0945, Error: 41109.45% 
Minibatch: 1000, Loss: 375.8802, Error: 37588.02% 
Minibatch: 1500, Loss: 382.0387, Error: 38203.87% 
Minibatch: 2000, Loss: 379.8673, Error: 37986.73% 
Minibatch: 2500, Loss: 426.0827, Error: 42608.27% 
Minibatch: 3000, Loss: 468.8230, Error: 46882.30% 
Minibatch: 3500, Loss: 407.5313, Error: 40753.13% 
Minibatch: 4000, Loss: 404.6308, Error: 40463.08% 
Minibatch: 4500, Loss: 420.9126, Error: 42091.26% 
Minibatch: 5000, Loss: 363.9580, Error: 36395.80% 
Minibatch: 5500, Loss: 500.3915, Error: 50039.15% 
Minibatch: 6000, Loss: 343.0764, Error: 34307.64% 
Minibatch: 6500, Loss: 394.6312, Error: 39463.12% 
Minibatch: 7000, Loss: 356.0495, Error: 35604.95% 
Minibatch: 7500, Loss: 482.3253, Error: 48232.53% 
Minibatch: 8000, Loss: 442.3082, Error: 44230.82% 
Minibatch: 8500, Loss: 425.4098, Error: 42540.98% 
Minibatch: 9000, Loss: 401.6525, Error: 40165.25% 
Minibatch: 9500, Loss: 344.2538, Error: 34425.38% 
Minibatch: 10000, Loss: 389.6607, Error: 38966.07% 
Minibatch: 10500, Loss: 444.2730, Error: 44427.30% 
Minibatch: 11000, Loss: 415.1453, Error: 41514.53% 
Minibatch: 11500, Loss: 440.6868, Error: 44068.68% 
Minibatch: 12000, Loss: 409.8718, Error: 40987.18% 
Minibatch: 12500, Loss: 430.6442, Error: 43064.42% 
Minibatch: 13000, Loss: 365.6620, Error: 36566.20% 
Minibatch: 13500, Loss: 415.1573, Error: 41515.73% 
Minibatch: 14000, Loss: 423.5483, Error: 42354.83% 
Minibatch: 14500, Loss: 374.3529, Error: 37435.29% 
Minibatch: 15000, Loss: 371.6576, Error: 37165.76% 
Minibatch: 15500, Loss: 461.7756, Error: 46177.56% 
Minibatch: 16000, Loss: 413.6101, Error: 41361.01% 
Minibatch: 16500, Loss: 434.5595, Error: 43455.95% 
Minibatch: 17000, Loss: 350.8240, Error: 35082.40% 
Minibatch: 17500, Loss: 430.9954, Error: 43099.54% 
Minibatch: 18000, Loss: 357.4620, Error: 35746.20% 
Minibatch: 18500, Loss: 391.8547, Error: 39185.47% 
Minibatch: 19000, Loss: 457.4508, Error: 45745.08% 
Minibatch: 19500, Loss: 352.8372, Error: 35283.72% 
Minibatch: 20000, Loss: 370.8699, Error: 37086.99% 
Minibatch: 20500, Loss: 423.5962, Error: 42359.62% 
Minibatch: 21000, Loss: 450.8592, Error: 45085.92% 
Minibatch: 21500, Loss: 447.0009, Error: 44700.09% 
Minibatch: 22000, Loss: 419.3571, Error: 41935.71% 
Minibatch: 22500, Loss: 375.9189, Error: 37591.89% 
Minibatch: 23000, Loss: 420.4191, Error: 42041.91% 
Minibatch: 23500, Loss: 416.9387, Error: 41693.87% 
Minibatch: 24000, Loss: 509.0783, Error: 50907.83% 
Minibatch: 24500, Loss: 429.1736, Error: 42917.36% 
Minibatch: 25000, Loss: 480.2272, Error: 48022.72% 
Minibatch: 25500, Loss: 484.3604, Error: 48436.04% 
Minibatch: 26000, Loss: 409.2226, Error: 40922.26% 
Minibatch: 26500, Loss: 341.1320, Error: 34113.20% 
Minibatch: 27000, Loss: 402.8820, Error: 40288.20% 
Minibatch: 27500, Loss: 401.0840, Error: 40108.40% 
Minibatch: 28000, Loss: 417.6192, Error: 41761.92% 
Minibatch: 28500, Loss: 432.4599, Error: 43245.99% 
Minibatch: 29000, Loss: 370.8153, Error: 37081.53% 
Minibatch: 29500, Loss: 387.5084, Error: 38750.84% 
Minibatch: 30000, Loss: 426.6196, Error: 42661.96% 
Minibatch: 30500, Loss: 329.0314, Error: 32903.14% 
Minibatch: 31000, Loss: 377.7120, Error: 37771.20% 
Minibatch: 31500, Loss: 449.6098, Error: 44960.98% 
Minibatch: 32000, Loss: 324.5857, Error: 32458.57% 
Minibatch: 32500, Loss: 370.7973, Error: 37079.73% 
Minibatch: 33000, Loss: 358.7403, Error: 35874.03% 
Minibatch: 33500, Loss: 520.7231, Error: 52072.31% 
Minibatch: 34000, Loss: 505.3398, Error: 50533.98% 
Minibatch: 34500, Loss: 416.0781, Error: 41607.81% 
Minibatch: 35000, Loss: 472.4267, Error: 47242.67% 
Minibatch: 35500, Loss: 362.0579, Error: 36205.79% 
Minibatch: 36000, Loss: 410.0786, Error: 41007.86% 
Minibatch: 36500, Loss: 362.8121, Error: 36281.21% 
Minibatch: 37000, Loss: 359.6901, Error: 35969.01% 
Minibatch: 37500, Loss: 457.1854, Error: 45718.54% 
Minibatch: 38000, Loss: 387.5277, Error: 38752.77% 
Minibatch: 38500, Loss: 372.8156, Error: 37281.56% 
Minibatch: 39000, Loss: 407.8077, Error: 40780.77% 
Minibatch: 39500, Loss: 324.5492, Error: 32454.92% 
Minibatch: 40000, Loss: 412.9795, Error: 41297.95% 
Minibatch: 40500, Loss: 380.2719, Error: 38027.19% 
Minibatch: 41000, Loss: 391.5621, Error: 39156.21% 
Minibatch: 41500, Loss: 459.5048, Error: 45950.48% 
Minibatch: 42000, Loss: 435.4593, Error: 43545.93% 
Minibatch: 42500, Loss: 382.1360, Error: 38213.60% 
Minibatch: 43000, Loss: 329.4875, Error: 32948.75% 
Minibatch: 43500, Loss: 410.3707, Error: 41037.07% 
Minibatch: 44000, Loss: 415.2844, Error: 41528.44% 
Minibatch: 44500, Loss: 400.6604, Error: 40066.04% 
Minibatch: 45000, Loss: 392.6247, Error: 39262.47% 
Minibatch: 45500, Loss: 408.3968, Error: 40839.68% 
Minibatch: 46000, Loss: 337.6024, Error: 33760.24% 
Minibatch: 46500, Loss: 385.6833, Error: 38568.33% 
Minibatch: 47000, Loss: 416.3416, Error: 41634.16% 
Minibatch: 47500, Loss: 372.9236, Error: 37292.36% 
Minibatch: 48000, Loss: 439.1342, Error: 43913.42% 
Minibatch: 48500, Loss: 425.4790, Error: 42547.90% 
Minibatch: 49000, Loss: 350.9090, Error: 35090.90% 
Minibatch: 49500, Loss: 462.8110, Error: 46281.10% 
Minibatch: 50000, Loss: 436.2486, Error: 43624.86% 
Minibatch: 50500, Loss: 388.1451, Error: 38814.51% 
Minibatch: 51000, Loss: 431.5463, Error: 43154.63% 
Minibatch: 51500, Loss: 329.0897, Error: 32908.97% 
Minibatch: 52000, Loss: 381.8586, Error: 38185.86% 
Minibatch: 52500, Loss: 408.2007, Error: 40820.07% 
Minibatch: 53000, Loss: 372.4249, Error: 37242.49% 
Minibatch: 53500, Loss: 373.3008, Error: 37330.08% 
Minibatch: 54000, Loss: 400.9545, Error: 40095.45% 
Minibatch: 54500, Loss: 443.7876, Error: 44378.76% 
Minibatch: 55000, Loss: 476.2204, Error: 47622.04% 
Minibatch: 55500, Loss: 378.8760, Error: 37887.60% 
Minibatch: 56000, Loss: 401.1610, Error: 40116.10% 
Minibatch: 56500, Loss: 414.7147, Error: 41471.47% 
Minibatch: 57000, Loss: 393.6070, Error: 39360.70% 
Minibatch: 57500, Loss: 357.6582, Error: 35765.82% 
Minibatch: 58000, Loss: 410.1563, Error: 41015.63% 
Minibatch: 58500, Loss: 424.6866, Error: 42468.66% 
Minibatch: 59000, Loss: 384.1739, Error: 38417.39% 
Minibatch: 59500, Loss: 345.3277, Error: 34532.77% 
Minibatch: 60000, Loss: 359.8647, Error: 35986.47% 
Minibatch: 60500, Loss: 318.4426, Error: 31844.26% 
Minibatch: 61000, Loss: 372.3102, Error: 37231.02% 
Minibatch: 61500, Loss: 402.2793, Error: 40227.93% 
Minibatch: 62000, Loss: 422.6394, Error: 42263.94% 
Minibatch: 62500, Loss: 401.1312, Error: 40113.12% 
Minibatch: 63000, Loss: 369.2234, Error: 36922.34% 
Minibatch: 63500, Loss: 380.1454, Error: 38014.54% 
Minibatch: 64000, Loss: 419.9591, Error: 41995.91% 
Minibatch: 64500, Loss: 381.4620, Error: 38146.20% 
