hidden_layer_dim = 24
learning_rate = [0.0002]*795184 + [0.00002]*2000000 + [0.00001]*4000000 + [0.000005]*5000000
minibatch_size = 500
num_train_samples_per_sweep = 11795184
num_test_samples = 2948796
Minibatch: 0, Loss: 46277.3360, Error: 4627733.60% 
Minibatch: 500, Loss: 390.8657, Error: 39086.57% 
Minibatch: 1000, Loss: 410.0084, Error: 41000.84% 
Minibatch: 1500, Loss: 371.0730, Error: 37107.30% 
Minibatch: 2000, Loss: 369.7203, Error: 36972.03% 
Minibatch: 2500, Loss: 375.3793, Error: 37537.93% 
Minibatch: 3000, Loss: 344.6680, Error: 34466.80% 
Minibatch: 3500, Loss: 383.0804, Error: 38308.04% 
Minibatch: 4000, Loss: 382.0794, Error: 38207.94% 
Minibatch: 4500, Loss: 415.4362, Error: 41543.62% 
Minibatch: 5000, Loss: 395.4734, Error: 39547.34% 
Minibatch: 5500, Loss: 382.4421, Error: 38244.21% 
Minibatch: 6000, Loss: 367.6376, Error: 36763.76% 
Minibatch: 6500, Loss: 387.6540, Error: 38765.40% 
Minibatch: 7000, Loss: 414.3502, Error: 41435.02% 
Minibatch: 7500, Loss: 406.1441, Error: 40614.41% 
Minibatch: 8000, Loss: 353.3413, Error: 35334.13% 
Minibatch: 8500, Loss: 323.2306, Error: 32323.06% 
Minibatch: 9000, Loss: 349.4721, Error: 34947.21% 
Minibatch: 9500, Loss: 362.9731, Error: 36297.31% 
Minibatch: 10000, Loss: 387.6873, Error: 38768.72% 
Minibatch: 10500, Loss: 387.5858, Error: 38758.58% 
Minibatch: 11000, Loss: 461.9347, Error: 46193.47% 
Minibatch: 11500, Loss: 401.0324, Error: 40103.24% 
Minibatch: 12000, Loss: 363.9798, Error: 36397.98% 
Minibatch: 12500, Loss: 374.8271, Error: 37482.71% 
Minibatch: 13000, Loss: 393.0466, Error: 39304.66% 
Minibatch: 13500, Loss: 368.4737, Error: 36847.37% 
Minibatch: 14000, Loss: 376.7888, Error: 37678.88% 
Minibatch: 14500, Loss: 330.6005, Error: 33060.05% 
Minibatch: 15000, Loss: 397.3516, Error: 39735.16% 
Minibatch: 15500, Loss: 386.4023, Error: 38640.23% 
Minibatch: 16000, Loss: 349.1185, Error: 34911.85% 
Minibatch: 16500, Loss: 375.8222, Error: 37582.22% 
Minibatch: 17000, Loss: 343.2965, Error: 34329.65% 
Minibatch: 17500, Loss: 317.2147, Error: 31721.47% 
Minibatch: 18000, Loss: 412.1177, Error: 41211.77% 
Minibatch: 18500, Loss: 359.6095, Error: 35960.95% 
Minibatch: 19000, Loss: 409.0932, Error: 40909.32% 
Minibatch: 19500, Loss: 330.6397, Error: 33063.97% 
Minibatch: 20000, Loss: 367.4530, Error: 36745.30% 
Minibatch: 20500, Loss: 336.1256, Error: 33612.56% 
Minibatch: 21000, Loss: 441.8882, Error: 44188.82% 
Minibatch: 21500, Loss: 350.8250, Error: 35082.50% 
Minibatch: 22000, Loss: 415.1042, Error: 41510.42% 
Minibatch: 22500, Loss: 407.1441, Error: 40714.41% 
Minibatch: 23000, Loss: 383.4583, Error: 38345.83% 
Minibatch: 23500, Loss: 355.0339, Error: 35503.39% 
Minibatch: 24000, Loss: 364.3435, Error: 36434.35% 
Minibatch: 24500, Loss: 446.9433, Error: 44694.33% 
Minibatch: 25000, Loss: 410.6177, Error: 41061.77% 
Minibatch: 25500, Loss: 393.2463, Error: 39324.63% 
Minibatch: 26000, Loss: 342.2056, Error: 34220.56% 
Minibatch: 26500, Loss: 332.0427, Error: 33204.27% 
Minibatch: 27000, Loss: 366.3184, Error: 36631.84% 
Minibatch: 27500, Loss: 320.5399, Error: 32053.99% 
Minibatch: 28000, Loss: 327.7044, Error: 32770.44% 
Minibatch: 28500, Loss: 351.5427, Error: 35154.27% 
Minibatch: 29000, Loss: 367.7552, Error: 36775.52% 
Minibatch: 29500, Loss: 347.5355, Error: 34753.55% 
Minibatch: 30000, Loss: 388.5913, Error: 38859.12% 
Minibatch: 30500, Loss: 345.4198, Error: 34541.98% 
Minibatch: 31000, Loss: 338.9449, Error: 33894.49% 
Minibatch: 31500, Loss: 319.1456, Error: 31914.56% 
Minibatch: 32000, Loss: 419.7053, Error: 41970.53% 
Minibatch: 32500, Loss: 373.2583, Error: 37325.83% 
Minibatch: 33000, Loss: 425.2963, Error: 42529.63% 
Minibatch: 33500, Loss: 461.9881, Error: 46198.81% 
Minibatch: 34000, Loss: 388.7682, Error: 38876.82% 
Minibatch: 34500, Loss: 353.5631, Error: 35356.31% 
Minibatch: 35000, Loss: 377.1122, Error: 37711.22% 
Minibatch: 35500, Loss: 363.3550, Error: 36335.50% 
Minibatch: 36000, Loss: 340.0267, Error: 34002.67% 
Minibatch: 36500, Loss: 386.3999, Error: 38639.99% 
Minibatch: 37000, Loss: 365.5552, Error: 36555.52% 
Minibatch: 37500, Loss: 371.3057, Error: 37130.57% 
Minibatch: 38000, Loss: 330.4862, Error: 33048.62% 
Minibatch: 38500, Loss: 356.2754, Error: 35627.54% 
Minibatch: 39000, Loss: 370.4553, Error: 37045.53% 
Minibatch: 39500, Loss: 365.3725, Error: 36537.25% 
Minibatch: 40000, Loss: 361.9937, Error: 36199.37% 
Minibatch: 40500, Loss: 314.5504, Error: 31455.04% 
Minibatch: 41000, Loss: 344.4655, Error: 34446.55% 
Minibatch: 41500, Loss: 346.0860, Error: 34608.60% 
Minibatch: 42000, Loss: 406.2068, Error: 40620.68% 
Minibatch: 42500, Loss: 401.9062, Error: 40190.62% 
Minibatch: 43000, Loss: 322.4682, Error: 32246.82% 
Minibatch: 43500, Loss: 360.4675, Error: 36046.75% 
Minibatch: 44000, Loss: 347.7096, Error: 34770.96% 
Minibatch: 44500, Loss: 381.4278, Error: 38142.78% 
Minibatch: 45000, Loss: 318.4928, Error: 31849.28% 
Minibatch: 45500, Loss: 369.0189, Error: 36901.89% 
Minibatch: 46000, Loss: 333.4330, Error: 33343.30% 
Minibatch: 46500, Loss: 351.8508, Error: 35185.08% 
Minibatch: 47000, Loss: 360.8510, Error: 36085.10% 
Minibatch: 47500, Loss: 347.7628, Error: 34776.28% 
Minibatch: 48000, Loss: 362.0309, Error: 36203.09% 
Minibatch: 48500, Loss: 349.0284, Error: 34902.84% 
Minibatch: 49000, Loss: 347.9334, Error: 34793.34% 
Minibatch: 49500, Loss: 401.9731, Error: 40197.31% 
Minibatch: 50000, Loss: 365.9259, Error: 36592.59% 
Minibatch: 50500, Loss: 383.2207, Error: 38322.07% 
Minibatch: 51000, Loss: 352.3486, Error: 35234.86% 
Minibatch: 51500, Loss: 319.2187, Error: 31921.87% 
Minibatch: 52000, Loss: 348.7659, Error: 34876.59% 
Minibatch: 52500, Loss: 358.7395, Error: 35873.95% 
Minibatch: 53000, Loss: 304.4981, Error: 30449.81% 
Minibatch: 53500, Loss: 392.6087, Error: 39260.88% 
Minibatch: 54000, Loss: 400.6970, Error: 40069.70% 
Minibatch: 54500, Loss: 367.2286, Error: 36722.86% 
Minibatch: 55000, Loss: 349.4126, Error: 34941.26% 
Minibatch: 55500, Loss: 348.7205, Error: 34872.05% 
Minibatch: 56000, Loss: 408.6572, Error: 40865.72% 
Minibatch: 56500, Loss: 353.6168, Error: 35361.68% 
Minibatch: 57000, Loss: 416.7352, Error: 41673.52% 
Minibatch: 57500, Loss: 384.8270, Error: 38482.70% 
Minibatch: 58000, Loss: 361.4112, Error: 36141.12% 
Minibatch: 58500, Loss: 338.3874, Error: 33838.74% 
Minibatch: 59000, Loss: 332.3288, Error: 33232.88% 
Minibatch: 59500, Loss: 395.2504, Error: 39525.04% 
Minibatch: 60000, Loss: 339.7537, Error: 33975.37% 
Minibatch: 60500, Loss: 379.2423, Error: 37924.23% 
Minibatch: 61000, Loss: 324.1047, Error: 32410.47% 
Minibatch: 61500, Loss: 333.9183, Error: 33391.83% 
Minibatch: 62000, Loss: 326.0276, Error: 32602.76% 
Minibatch: 62500, Loss: 360.0568, Error: 36005.68% 
Minibatch: 63000, Loss: 321.2084, Error: 32120.84% 
Minibatch: 63500, Loss: 349.4711, Error: 34947.11% 
Minibatch: 64000, Loss: 356.2627, Error: 35626.27% 
Minibatch: 64500, Loss: 310.0608, Error: 31006.08% 
Minibatch: 65000, Loss: 359.0075, Error: 35900.75% 
Minibatch: 65500, Loss: 373.7117, Error: 37371.17% 
Minibatch: 66000, Loss: 384.4414, Error: 38444.14% 
Minibatch: 66500, Loss: 391.1186, Error: 39111.86% 
Minibatch: 67000, Loss: 361.8757, Error: 36187.57% 
Minibatch: 67500, Loss: 329.4118, Error: 32941.18% 
Minibatch: 68000, Loss: 344.2036, Error: 34420.36% 
Minibatch: 68500, Loss: 338.7084, Error: 33870.84% 
Minibatch: 69000, Loss: 342.9529, Error: 34295.29% 
Minibatch: 69500, Loss: 380.9668, Error: 38096.68% 
Minibatch: 70000, Loss: 380.0373, Error: 38003.73% 
Minibatch: 70500, Loss: 353.2566, Error: 35325.66% 
Minibatch: 71000, Loss: 344.1715, Error: 34417.15% 
Minibatch: 71500, Loss: 344.2317, Error: 34423.17% 
Minibatch: 72000, Loss: 389.2677, Error: 38926.77% 
Minibatch: 72500, Loss: 334.2029, Error: 33420.29% 
Minibatch: 73000, Loss: 339.7137, Error: 33971.37% 
Minibatch: 73500, Loss: 363.2973, Error: 36329.73% 
